[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-11 08:10:20] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-11 08:10:21] [class-ss-setup-task.php:33] Creating archive directory: D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620\
[2024-12-11 08:10:21] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/automospeed1/
[2024-12-11 08:10:21] [class-ss-setup-task.php:116] File D:\xampp\htdocs\automospeed1/robots.txt exists; adding to queue as: D:/xampp/htdocs/automospeed1/robots.txt
[2024-12-11 08:10:21] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap.xml
[2024-12-11 08:10:21] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap_index.xml
[2024-12-11 08:12:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 654
[2024-12-11 08:12:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675949735f615-uRfJdI.tmp
[2024-12-11 08:12:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/review-dan-spesifikasi-lengkap-motor-listrik-alva-n3/?simply_static_page=7874
[2024-12-11 08:12:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/review-dan-spesifikasi-lengkap-motor-listrik-alva-n3/?simply_static_page=7874
[2024-12-11 08:12:36] [class-ss-url-fetcher.php:103] Filesize: 166889 bytes
[2024-12-11 08:12:36] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:36] [class-ss-url-fetcher.php:233] New filename for static page: /review-dan-spesifikasi-lengkap-motor-listrik-alva-n3/index.html
[2024-12-11 08:12:36] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675949735f615-uRfJdI.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/review-dan-spesifikasi-lengkap-motor-listrik-alva-n3/index.html
[2024-12-11 08:12:36] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:12:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:38] [class-ss-page.php:119] Checking Content Identical:9c96f1abba386a4585df8957a816df9a19613b45===. Value: FALSE
[2024-12-11 08:12:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/5-rekomendasi-motor-listrik-2024-harga-terjangkau/
[2024-12-11 08:12:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 654
[2024-12-11 08:12:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675949760e424-xS1Xfe.tmp
[2024-12-11 08:12:38] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/5-rekomendasi-motor-listrik-2024-harga-terjangkau/?simply_static_page=7875
[2024-12-11 08:12:38] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/5-rekomendasi-motor-listrik-2024-harga-terjangkau/?simply_static_page=7875
[2024-12-11 08:12:38] [class-ss-url-fetcher.php:103] Filesize: 169764 bytes
[2024-12-11 08:12:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:38] [class-ss-url-fetcher.php:233] New filename for static page: /5-rekomendasi-motor-listrik-2024-harga-terjangkau/index.html
[2024-12-11 08:12:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675949760e424-xS1Xfe.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/5-rekomendasi-motor-listrik-2024-harga-terjangkau/index.html
[2024-12-11 08:12:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:12:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:40] [class-ss-page.php:119] Checking Content Identical:0f30c58904d062128a629787fb07b0d8f563aea2===. Value: FALSE
[2024-12-11 08:12:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/tag/kendaraan-listrik/
[2024-12-11 08:12:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 654
[2024-12-11 08:12:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759497888b39-adTO21.tmp
[2024-12-11 08:12:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/tag/kendaraan-listrik/?simply_static_page=7876
[2024-12-11 08:12:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/tag/kendaraan-listrik/?simply_static_page=7876
[2024-12-11 08:12:41] [class-ss-url-fetcher.php:103] Filesize: 154058 bytes
[2024-12-11 08:12:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:41] [class-ss-url-fetcher.php:233] New filename for static page: /tag/kendaraan-listrik/index.html
[2024-12-11 08:12:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759497888b39-adTO21.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/tag/kendaraan-listrik/index.html
[2024-12-11 08:12:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:12:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:43] [class-ss-page.php:119] Checking Content Identical:25a6b1d75d1e473d8012dd96fa1c6bbd0ffc2f9e===. Value: FALSE
[2024-12-11 08:12:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/tag/sepeda-motor-listrik/
[2024-12-11 08:12:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 654
[2024-12-11 08:12:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759497b1e337-6N5WrT.tmp
[2024-12-11 08:12:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/tag/sepeda-motor-listrik/?simply_static_page=7877
[2024-12-11 08:12:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/tag/sepeda-motor-listrik/?simply_static_page=7877
[2024-12-11 08:12:43] [class-ss-url-fetcher.php:103] Filesize: 154100 bytes
[2024-12-11 08:12:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:43] [class-ss-url-fetcher.php:233] New filename for static page: /tag/sepeda-motor-listrik/index.html
[2024-12-11 08:12:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759497b1e337-6N5WrT.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/tag/sepeda-motor-listrik/index.html
[2024-12-11 08:12:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:12:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:45] [class-ss-page.php:119] Checking Content Identical:e6d7f73ed76b2504af298a5c3a26b629ba64c068===. Value: FALSE
[2024-12-11 08:12:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/page/2/
[2024-12-11 08:12:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 654
[2024-12-11 08:12:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759497d8f459-bYalPn.tmp
[2024-12-11 08:12:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/page/2/?simply_static_page=7878
[2024-12-11 08:12:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/page/2/?simply_static_page=7878
[2024-12-11 08:12:46] [class-ss-url-fetcher.php:103] Filesize: 176433 bytes
[2024-12-11 08:12:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:46] [class-ss-url-fetcher.php:233] New filename for static page: /page/2/index.html
[2024-12-11 08:12:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759497d8f459-bYalPn.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/page/2/index.html
[2024-12-11 08:12:46] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:12:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:48] [class-ss-page.php:119] Checking Content Identical:133f7503d17dc04b18b06fabade455d1e5b3943a===. Value: FALSE
[2024-12-11 08:12:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/page/3/
[2024-12-11 08:12:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 654
[2024-12-11 08:12:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759498029ab0-yXSTvE.tmp
[2024-12-11 08:12:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/page/3/?simply_static_page=7879
[2024-12-11 08:12:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/page/3/?simply_static_page=7879
[2024-12-11 08:12:48] [class-ss-url-fetcher.php:103] Filesize: 155206 bytes
[2024-12-11 08:12:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:48] [class-ss-url-fetcher.php:233] New filename for static page: /page/3/index.html
[2024-12-11 08:12:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759498029ab0-yXSTvE.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/page/3/index.html
[2024-12-11 08:12:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:12:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:50] [class-ss-page.php:119] Checking Content Identical:7ca2f198d87a81bac6428a30c91c6aaa156eba09===. Value: FALSE
[2024-12-11 08:12:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/2024/12/
[2024-12-11 08:12:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 654
[2024-12-11 08:12:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594982a4b36-3fWdua.tmp
[2024-12-11 08:12:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/2024/12/?simply_static_page=7880
[2024-12-11 08:12:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/2024/12/?simply_static_page=7880
[2024-12-11 08:12:51] [class-ss-url-fetcher.php:103] Filesize: 155325 bytes
[2024-12-11 08:12:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-12-11 08:12:51] [class-ss-url-fetcher.php:233] New filename for static page: /2024/12/index.html
[2024-12-11 08:12:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594982a4b36-3fWdua.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/2024/12/index.html
[2024-12-11 08:12:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:52] [class-ss-fetch-urls-task.php:159] Adding 46 URLs to the queue
[2024-12-11 08:12:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:53] [class-ss-page.php:119] Checking Content Identical:b966f10bf750726164ae5f97e0b30aa6e6ddf434===. Value: FALSE
[2024-12-11 08:12:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/2024/11/
[2024-12-11 08:12:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 654
[2024-12-11 08:12:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675949854bd5c-cTdVXk.tmp
[2024-12-11 08:12:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/2024/11/?simply_static_page=7881
[2024-12-11 08:12:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/2024/11/?simply_static_page=7881
[2024-12-11 08:12:53] [class-ss-url-fetcher.php:103] Filesize: 183255 bytes
[2024-12-11 08:12:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:53] [class-ss-url-fetcher.php:233] New filename for static page: /2024/11/index.html
[2024-12-11 08:12:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675949854bd5c-cTdVXk.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/2024/11/index.html
[2024-12-11 08:12:54] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:12:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:55] [class-ss-page.php:119] Checking Content Identical:47a3f779343b6e22d0dad3fd72bc9facb9559e3a===. Value: FALSE
[2024-12-11 08:12:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/2024/10/
[2024-12-11 08:12:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 654
[2024-12-11 08:12:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594987e1a17-4k8SJ7.tmp
[2024-12-11 08:12:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/2024/10/?simply_static_page=7882
[2024-12-11 08:12:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/2024/10/?simply_static_page=7882
[2024-12-11 08:12:56] [class-ss-url-fetcher.php:103] Filesize: 166329 bytes
[2024-12-11 08:12:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:56] [class-ss-url-fetcher.php:233] New filename for static page: /2024/10/index.html
[2024-12-11 08:12:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594987e1a17-4k8SJ7.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/2024/10/index.html
[2024-12-11 08:12:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:12:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:12:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:12:58] [class-ss-page.php:119] Checking Content Identical:092c9c3fbeaf603f1fe73653cb7bd3021fc45b2b===. Value: FALSE
[2024-12-11 08:12:58] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/category/honda/
[2024-12-11 08:12:58] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 654
[2024-12-11 08:12:58] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:12:58] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759498a5865f-pMh8Yr.tmp
[2024-12-11 08:12:58] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/category/honda/?simply_static_page=7883
[2024-12-11 08:12:58] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/category/honda/?simply_static_page=7883
[2024-12-11 08:12:58] [class-ss-url-fetcher.php:103] Filesize: 154839 bytes
[2024-12-11 08:12:58] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:12:58] [class-ss-url-fetcher.php:233] New filename for static page: /category/honda/index.html
[2024-12-11 08:12:58] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759498a5865f-pMh8Yr.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/category/honda/index.html
[2024-12-11 08:12:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:00] [class-ss-page.php:119] Checking Content Identical:f6768b17856101638656d3a7b19ebe8f352c5c91===. Value: FALSE
[2024-12-11 08:13:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/category/mobil-bekas/
[2024-12-11 08:13:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 654
[2024-12-11 08:13:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759498cec15b-TFgnCD.tmp
[2024-12-11 08:13:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/category/mobil-bekas/?simply_static_page=7884
[2024-12-11 08:13:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/category/mobil-bekas/?simply_static_page=7884
[2024-12-11 08:13:01] [class-ss-url-fetcher.php:103] Filesize: 158820 bytes
[2024-12-11 08:13:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:13:01] [class-ss-url-fetcher.php:233] New filename for static page: /category/mobil-bekas/index.html
[2024-12-11 08:13:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759498cec15b-TFgnCD.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/category/mobil-bekas/index.html
[2024-12-11 08:13:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:03] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:03] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:03] [class-ss-page.php:119] Checking Content Identical:ae37748343ecc10b11b93c29a92692a27ec8cf16===. Value: FALSE
[2024-12-11 08:13:03] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/category/neta-v-ii/
[2024-12-11 08:13:03] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 654
[2024-12-11 08:13:03] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:03] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759498f7e0d3-UysWXn.tmp
[2024-12-11 08:13:03] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/category/neta-v-ii/?simply_static_page=7885
[2024-12-11 08:13:03] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/category/neta-v-ii/?simply_static_page=7885
[2024-12-11 08:13:03] [class-ss-url-fetcher.php:103] Filesize: 154350 bytes
[2024-12-11 08:13:03] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:13:03] [class-ss-url-fetcher.php:233] New filename for static page: /category/neta-v-ii/index.html
[2024-12-11 08:13:03] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759498f7e0d3-UysWXn.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/category/neta-v-ii/index.html
[2024-12-11 08:13:04] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:05] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:05] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:06] [class-ss-page.php:119] Checking Content Identical:dece94fed0aceb887d8a7b776e75c54ff093e82e===. Value: FALSE
[2024-12-11 08:13:06] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/category/seres/
[2024-12-11 08:13:06] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 654
[2024-12-11 08:13:06] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:06] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499258779-U6y9wi.tmp
[2024-12-11 08:13:06] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/category/seres/?simply_static_page=7886
[2024-12-11 08:13:06] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/category/seres/?simply_static_page=7886
[2024-12-11 08:13:06] [class-ss-url-fetcher.php:103] Filesize: 167055 bytes
[2024-12-11 08:13:06] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:13:06] [class-ss-url-fetcher.php:233] New filename for static page: /category/seres/index.html
[2024-12-11 08:13:06] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499258779-U6y9wi.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/category/seres/index.html
[2024-12-11 08:13:07] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:08] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:08] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:08] [class-ss-page.php:119] Checking Content Identical:d677370ed439152f29e351c4eb07ede2836ecc79===. Value: FALSE
[2024-12-11 08:13:08] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/category/suv/
[2024-12-11 08:13:08] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 654
[2024-12-11 08:13:08] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:08] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594994b7879-PHsf4w.tmp
[2024-12-11 08:13:08] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/category/suv/?simply_static_page=7887
[2024-12-11 08:13:08] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/category/suv/?simply_static_page=7887
[2024-12-11 08:13:09] [class-ss-url-fetcher.php:103] Filesize: 171721 bytes
[2024-12-11 08:13:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:13:09] [class-ss-url-fetcher.php:233] New filename for static page: /category/suv/index.html
[2024-12-11 08:13:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594994b7879-PHsf4w.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/category/suv/index.html
[2024-12-11 08:13:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:11] [class-ss-page.php:119] Checking Content Identical:8d0b609f33d725c33070eb3b2c756876525224b6===. Value: FALSE
[2024-12-11 08:13:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/category/tips/
[2024-12-11 08:13:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 654
[2024-12-11 08:13:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499776893-yYRTO6.tmp
[2024-12-11 08:13:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/category/tips/?simply_static_page=7888
[2024-12-11 08:13:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/category/tips/?simply_static_page=7888
[2024-12-11 08:13:11] [class-ss-url-fetcher.php:103] Filesize: 158722 bytes
[2024-12-11 08:13:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:13:11] [class-ss-url-fetcher.php:233] New filename for static page: /category/tips/index.html
[2024-12-11 08:13:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499776893-yYRTO6.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/category/tips/index.html
[2024-12-11 08:13:12] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:13] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:13] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:13] [class-ss-page.php:119] Checking Content Identical:2d3cad2a1fccffc64c8b0116bec96fa28cc46271===. Value: FALSE
[2024-12-11 08:13:13] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/category/uncategorized/
[2024-12-11 08:13:13] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 654
[2024-12-11 08:13:13] [class-ss-fetch-urls-task.php:83] URL is not being excluded
